SID,Cue,Character,Category,Recall
SID000894,FootballStadium,TimRiggins,Place,4
SID000894,FootballStadium,TyraCollette,Place,0
SID000894,Gossip,BuddyGarrity,Action,4
SID000894,Gossip,CoachTaylor,Action,3
SID000894,Gossip,JasonStreet,Action,0
SID000894,Gossip,JulieTaylor,Action,0
SID000894,Gossip,LandryClarke,Action,0
SID000894,Gossip,LylaGarrity,Action,2
SID000894,Gossip,MattSaracen,Action,0
SID000894,Gossip,SmashWilliams,Action,0
SID000894,Gossip,TamiTaylor,Action,5
SID000894,Gossip,TimRiggins,Action,0
SID000894,Gossip,TyraCollette,Action,1
SID000894,Hardworking,BuddyGarrity,Trait,0
SID000894,Hardworking,CoachTaylor,Trait,1
SID000894,Hardworking,JasonStreet,Trait,4
SID000894,Hardworking,JulieTaylor,Trait,0
SID000894,Hardworking,LandryClarke,Trait,0
SID000894,Hardworking,LylaGarrity,Trait,0
SID000894,Hardworking,MattSaracen,Trait,3
SID000894,Hardworking,SmashWilliams,Trait,5
SID000894,Hardworking,TamiTaylor,Trait,2
SID000894,Hardworking,TimRiggins,Trait,0
SID000894,Hardworking,TyraCollette,Trait,0
SID000894,Home,BuddyGarrity,Place,0
SID000894,Home,CoachTaylor,Place,2
SID000894,Home,JasonStreet,Place,0
SID000894,Home,JulieTaylor,Place,4
SID000894,Home,LandryClarke,Place,0
SID000894,Home,LylaGarrity,Place,5
SID000894,Home,MattSaracen,Place,1
SID000894,Home,SmashWilliams,Place,0
SID000894,Home,TamiTaylor,Place,3
SID000894,Home,TimRiggins,Place,6
SID000894,Home,TyraCollette,Place,0
SID000894,Hospital,BuddyGarrity,Place,0
SID000894,Hospital,CoachTaylor,Place,3
SID000894,Hospital,JasonStreet,Place,1
SID000894,Hospital,JulieTaylor,Place,0
SID000894,Hospital,LandryClarke,Place,0
SID000894,Hospital,LylaGarrity,Place,2
SID000894,Hospital,MattSaracen,Place,0
SID000894,Hospital,SmashWilliams,Place,0
SID000894,Hospital,TamiTaylor,Place,0
SID000894,Hospital,TimRiggins,Place,0
SID000894,Hospital,TyraCollette,Place,0
SID000894,Influential,BuddyGarrity,Trait,3
SID000894,Influential,CoachTaylor,Trait,1
SID000894,Influential,JasonStreet,Trait,0
SID000894,Influential,JulieTaylor,Trait,0
SID000894,Influential,LandryClarke,Trait,0
SID000894,Influential,LylaGarrity,Trait,0
SID000894,Influential,MattSaracen,Trait,0
SID000894,Influential,SmashWilliams,Trait,0
SID000894,Influential,TamiTaylor,Trait,2
SID000894,Influential,TimRiggins,Trait,0
SID000894,Influential,TyraCollette,Trait,0
SID000894,JasonStreet,BuddyGarrity,Character,0
SID000894,JasonStreet,CoachTaylor,Character,3
SID000894,JasonStreet,JasonStreet,Character,0
SID000894,JasonStreet,JulieTaylor,Character,0
SID000894,JasonStreet,LandryClarke,Character,0
SID000894,JasonStreet,LylaGarrity,Character,1
SID000894,JasonStreet,MattSaracen,Character,0
SID000894,JasonStreet,SmashWilliams,Character,0
SID000894,JasonStreet,TamiTaylor,Character,0
SID000894,JasonStreet,TimRiggins,Character,2
SID000894,JasonStreet,TyraCollette,Character,4
SID000894,JulieTaylor,BuddyGarrity,Character,0
SID000894,JulieTaylor,CoachTaylor,Character,2
SID000894,JulieTaylor,JasonStreet,Character,0
SID000894,JulieTaylor,JulieTaylor,Character,0
SID000894,JulieTaylor,LandryClarke,Character,0
SID000894,JulieTaylor,LylaGarrity,Character,0
SID000894,JulieTaylor,MattSaracen,Character,3
SID000894,JulieTaylor,SmashWilliams,Character,0
SID000894,JulieTaylor,TamiTaylor,Character,1
SID000894,JulieTaylor,TimRiggins,Character,0
SID000894,JulieTaylor,TyraCollette,Character,0
SID000894,LandryClarke,BuddyGarrity,Character,0
SID000894,LandryClarke,CoachTaylor,Character,0
SID000894,LandryClarke,JasonStreet,Character,0
SID000894,LandryClarke,JulieTaylor,Character,0
SID000894,LandryClarke,LandryClarke,Character,0
SID000894,LandryClarke,LylaGarrity,Character,0
SID000894,LandryClarke,MattSaracen,Character,0
SID000894,LandryClarke,SmashWilliams,Character,0
SID000894,LandryClarke,TamiTaylor,Character,0
SID000894,LandryClarke,TimRiggins,Character,0
SID000894,LandryClarke,TyraCollette,Character,0
SID000894,LylaGarrity,BuddyGarrity,Character,3
SID000894,LylaGarrity,CoachTaylor,Character,0
SID000894,LylaGarrity,JasonStreet,Character,1
SID000894,LylaGarrity,JulieTaylor,Character,0
SID000894,LylaGarrity,LandryClarke,Character,0
SID000894,LylaGarrity,LylaGarrity,Character,0
SID000894,LylaGarrity,MattSaracen,Character,0
SID000894,LylaGarrity,SmashWilliams,Character,0
SID000894,LylaGarrity,TamiTaylor,Character,0
SID000894,LylaGarrity,TimRiggins,Character,2
SID000894,LylaGarrity,TyraCollette,Character,0
SID000894,MattSaracen,BuddyGarrity,Character,0
SID000894,MattSaracen,CoachTaylor,Character,3
SID000894,MattSaracen,JasonStreet,Character,7
SID000894,MattSaracen,JulieTaylor,Character,1
SID000894,MattSaracen,LandryClarke,Character,2
SID000894,MattSaracen,LylaGarrity,Character,8
SID000894,MattSaracen,MattSaracen,Character,0
SID000894,MattSaracen,SmashWilliams,Character,6
SID000894,MattSaracen,TamiTaylor,Character,4
SID000894,MattSaracen,TimRiggins,Character,5
SID000894,MattSaracen,TyraCollette,Character,0
SID000894,Outgoing,BuddyGarrity,Trait,0
SID000894,Outgoing,CoachTaylor,Trait,0
SID000894,Outgoing,JasonStreet,Trait,0
SID000894,Outgoing,JulieTaylor,Trait,0
SID000894,Outgoing,LandryClarke,Trait,0
SID000894,Outgoing,LylaGarrity,Trait,0
SID000894,Outgoing,MattSaracen,Trait,0
SID000894,Outgoing,SmashWilliams,Trait,1
SID000894,Outgoing,TamiTaylor,Trait,0
SID000894,Outgoing,TimRiggins,Trait,0
SID000894,Outgoing,TyraCollette,Trait,0
SID000894,Romance,BuddyGarrity,Action,0
SID000894,Romance,CoachTaylor,Action,3
SID000894,Romance,JasonStreet,Action,1
SID000894,Romance,JulieTaylor,Action,5
SID000894,Romance,LandryClarke,Action,0
SID000894,Romance,LylaGarrity,Action,2
SID000894,Romance,MattSaracen,Action,6
SID000894,Romance,SmashWilliams,Action,0
SID000894,Romance,TamiTaylor,Action,4
SID000894,Romance,TimRiggins,Action,8
SID000894,Romance,TyraCollette,Action,7
SID000894,School,BuddyGarrity,Place,0
SID000894,School,CoachTaylor,Place,8
SID000894,School,JasonStreet,Place,4
SID000894,School,JulieTaylor,Place,10
SID000894,School,LandryClarke,Place,6
SID000894,School,LylaGarrity,Place,3
SID000894,School,MattSaracen,Place,5
SID000894,School,SmashWilliams,Place,7
SID000894,School,TamiTaylor,Place,9
SID000894,School,TimRiggins,Place,1
SID000894,School,TyraCollette,Place,2
SID000894,SmashWilliams,BuddyGarrity,Character,0
SID000894,SmashWilliams,CoachTaylor,Character,4
SID000894,SmashWilliams,JasonStreet,Character,0
SID000894,SmashWilliams,JulieTaylor,Character,0
SID000894,SmashWilliams,LandryClarke,Character,0
SID000894,SmashWilliams,LylaGarrity,Character,0
SID000894,SmashWilliams,MattSaracen,Character,3
SID000894,SmashWilliams,SmashWilliams,Character,0
SID000894,SmashWilliams,TamiTaylor,Character,0
SID000894,SmashWilliams,TimRiggins,Character,2
SID000894,SmashWilliams,TyraCollette,Character,1
SID000894,SupportAdviseComfort,BuddyGarrity,Action,0
SID000894,SupportAdviseComfort,CoachTaylor,Action,2
SID000894,SupportAdviseComfort,JasonStreet,Action,0
SID000894,SupportAdviseComfort,JulieTaylor,Action,0
SID000894,SupportAdviseComfort,LandryClarke,Action,0
SID000894,SupportAdviseComfort,LylaGarrity,Action,3
SID000894,SupportAdviseComfort,MattSaracen,Action,4
SID000894,SupportAdviseComfort,SmashWilliams,Action,0
SID000894,SupportAdviseComfort,TamiTaylor,Action,1
SID000894,SupportAdviseComfort,TimRiggins,Action,0
SID000894,SupportAdviseComfort,TyraCollette,Action,0
SID000894,TamiTaylor,BuddyGarrity,Character,0
SID000894,TamiTaylor,CoachTaylor,Character,1
SID000894,TamiTaylor,JasonStreet,Character,0
SID000894,TamiTaylor,JulieTaylor,Character,2
SID000894,TamiTaylor,LandryClarke,Character,0
SID000894,TamiTaylor,LylaGarrity,Character,0
SID000894,TamiTaylor,MattSaracen,Character,3
SID000894,TamiTaylor,SmashWilliams,Character,0
SID000894,TamiTaylor,TamiTaylor,Character,0
SID000894,TamiTaylor,TimRiggins,Character,0
SID000894,TamiTaylor,TyraCollette,Character,0
SID000894,TimRiggins,BuddyGarrity,Character,0
SID000894,TimRiggins,CoachTaylor,Character,1
SID000894,TimRiggins,JasonStreet,Character,3
SID000894,TimRiggins,JulieTaylor,Character,0
SID000894,TimRiggins,LandryClarke,Character,0
SID000894,TimRiggins,LylaGarrity,Character,0
SID000894,TimRiggins,MattSaracen,Character,2
SID000894,TimRiggins,SmashWilliams,Character,4
SID000894,TimRiggins,TamiTaylor,Character,0
SID000894,TimRiggins,TimRiggins,Character,0
SID000894,TimRiggins,TyraCollette,Character,0
SID000894,TyraCollette,BuddyGarrity,Character,0
SID000894,TyraCollette,CoachTaylor,Character,0
SID000894,TyraCollette,JasonStreet,Character,3
SID000894,TyraCollette,JulieTaylor,Character,0
SID000894,TyraCollette,LandryClarke,Character,0
SID000894,TyraCollette,LylaGarrity,Character,2
SID000894,TyraCollette,MattSaracen,Character,0
SID000894,TyraCollette,SmashWilliams,Character,4
SID000894,TyraCollette,TamiTaylor,Character,0
SID000894,TyraCollette,TimRiggins,Character,1
SID000894,TyraCollette,TyraCollette,Character,0
SID000894,FreeRecall,BuddyGarrity,Free,0
SID000894,FreeRecall,CoachTaylor,Free,9
SID000894,FreeRecall,JasonStreet,Free,4
SID000894,FreeRecall,JulieTaylor,Free,7
SID000894,FreeRecall,LandryClarke,Free,10
SID000894,FreeRecall,LylaGarrity,Free,5
SID000894,FreeRecall,MattSaracen,Free,3
SID000894,FreeRecall,SmashWilliams,Free,1
SID000894,FreeRecall,TamiTaylor,Free,8
SID000894,FreeRecall,TimRiggins,Free,2
SID000894,FreeRecall,TyraCollette,Free,6
SID001018,Attractive,BuddyGarrity,Trait,0
SID001018,Attractive,CoachTaylor,Trait,7
SID001018,Attractive,JasonStreet,Trait,2
SID001018,Attractive,JulieTaylor,Trait,6
SID001018,Attractive,LandryClarke,Trait,0
SID001018,Attractive,LylaGarrity,Trait,5
SID001018,Attractive,MattSaracen,Trait,3
SID001018,Attractive,SmashWilliams,Trait,4
SID001018,Attractive,TamiTaylor,Trait,0
SID001018,Attractive,TimRiggins,Trait,1
SID001018,Attractive,TyraCollette,Trait,0
SID001018,BuddyGarrity,BuddyGarrity,Character,0
SID001018,BuddyGarrity,CoachTaylor,Character,2
SID001018,BuddyGarrity,JasonStreet,Character,3
SID001018,BuddyGarrity,JulieTaylor,Character,0
SID001018,BuddyGarrity,LandryClarke,Character,0
SID001018,BuddyGarrity,LylaGarrity,Character,1
SID001018,BuddyGarrity,MattSaracen,Character,4
SID001018,BuddyGarrity,SmashWilliams,Character,0
SID001018,BuddyGarrity,TamiTaylor,Character,0
SID001018,BuddyGarrity,TimRiggins,Character,0
SID001018,BuddyGarrity,TyraCollette,Character,0
SID001018,CasuallyHangout,BuddyGarrity,Action,0
SID001018,CasuallyHangout,CoachTaylor,Action,0
SID001018,CasuallyHangout,JasonStreet,Action,2
SID001018,CasuallyHangout,JulieTaylor,Action,6
SID001018,CasuallyHangout,LandryClarke,Action,0
SID001018,CasuallyHangout,LylaGarrity,Action,1
SID001018,CasuallyHangout,MattSaracen,Action,7
SID001018,CasuallyHangout,SmashWilliams,Action,4
SID001018,CasuallyHangout,TamiTaylor,Action,0
SID001018,CasuallyHangout,TimRiggins,Action,5
SID001018,CasuallyHangout,TyraCollette,Action,3
SID001018,CoachTaylor,BuddyGarrity,Character,5
SID001018,CoachTaylor,CoachTaylor,Character,0
SID001018,CoachTaylor,JasonStreet,Character,4
SID001018,CoachTaylor,JulieTaylor,Character,6
SID001018,CoachTaylor,LandryClarke,Character,0
SID001018,CoachTaylor,LylaGarrity,Character,0
SID001018,CoachTaylor,MattSaracen,Character,1
SID001018,CoachTaylor,SmashWilliams,Character,3
SID001018,CoachTaylor,TamiTaylor,Character,7
SID001018,CoachTaylor,TimRiggins,Character,2
SID001018,CoachTaylor,TyraCollette,Character,0
SID001018,Diner,BuddyGarrity,Place,0
SID001018,Diner,CoachTaylor,Place,0
SID001018,Diner,JasonStreet,Place,1
SID001018,Diner,JulieTaylor,Place,3
SID001018,Diner,LandryClarke,Place,4
SID001018,Diner,LylaGarrity,Place,0
SID001018,Diner,MattSaracen,Place,2
SID001018,Diner,SmashWilliams,Place,5
SID001018,Diner,TamiTaylor,Place,0
SID001018,Diner,TimRiggins,Place,6
SID001018,Diner,TyraCollette,Place,7
SID001018,Ethical,BuddyGarrity,Trait,0
SID001018,Ethical,CoachTaylor,Trait,1
SID001018,Ethical,JasonStreet,Trait,0
SID001018,Ethical,JulieTaylor,Trait,0
SID001018,Ethical,LandryClarke,Trait,0
SID001018,Ethical,LylaGarrity,Trait,2
SID001018,Ethical,MattSaracen,Trait,3
SID001018,Ethical,SmashWilliams,Trait,0
SID001018,Ethical,TamiTaylor,Trait,0
SID001018,Ethical,TimRiggins,Trait,0
SID001018,Ethical,TyraCollette,Trait,0
SID001018,FightArgue,BuddyGarrity,Action,6
SID001018,FightArgue,CoachTaylor,Action,5
SID001018,FightArgue,JasonStreet,Action,0
SID001018,FightArgue,JulieTaylor,Action,0
SID001018,FightArgue,LandryClarke,Action,0
SID001018,FightArgue,LylaGarrity,Action,0
SID001018,FightArgue,MattSaracen,Action,3
SID001018,FightArgue,SmashWilliams,Action,1
SID001018,FightArgue,TamiTaylor,Action,4
SID001018,FightArgue,TimRiggins,Action,2
SID001018,FightArgue,TyraCollette,Action,0
SID001018,Flirt,BuddyGarrity,Action,0
SID001018,Flirt,CoachTaylor,Action,0
SID001018,Flirt,JasonStreet,Action,0
SID001018,Flirt,JulieTaylor,Action,0
SID001018,Flirt,LandryClarke,Action,0
SID001018,Flirt,LylaGarrity,Action,0
SID001018,Flirt,MattSaracen,Action,0
SID001018,Flirt,SmashWilliams,Action,2
SID001018,Flirt,TamiTaylor,Action,0
SID001018,Flirt,TimRiggins,Action,0
SID001018,Flirt,TyraCollette,Action,1
SID001018,FootballStadium,BuddyGarrity,Place,6
SID001018,FootballStadium,CoachTaylor,Place,1
SID001018,FootballStadium,JasonStreet,Place,3
SID001018,FootballStadium,JulieTaylor,Place,0
SID001018,FootballStadium,LandryClarke,Place,0
SID001018,FootballStadium,LylaGarrity,Place,7
SID001018,FootballStadium,MattSaracen,Place,2
SID001018,FootballStadium,SmashWilliams,Place,5
SID001018,FootballStadium,TamiTaylor,Place,0
SID001018,FootballStadium,TimRiggins,Place,4
SID001018,FootballStadium,TyraCollette,Place,0
SID001018,Gossip,BuddyGarrity,Action,0
SID001018,Gossip,CoachTaylor,Action,0
SID001018,Gossip,JasonStreet,Action,0
SID001018,Gossip,JulieTaylor,Action,0
SID001018,Gossip,LandryClarke,Action,0
SID001018,Gossip,LylaGarrity,Action,3
SID001018,Gossip,MattSaracen,Action,0
SID001018,Gossip,SmashWilliams,Action,2
SID001018,Gossip,TamiTaylor,Action,4
SID001018,Gossip,TimRiggins,Action,0
SID001018,Gossip,TyraCollette,Action,1
SID001018,Hardworking,BuddyGarrity,Trait,0
SID001018,Hardworking,CoachTaylor,Trait,2
SID001018,Hardworking,JasonStreet,Trait,3
SID001018,Hardworking,JulieTaylor,Trait,4
SID001018,Hardworking,LandryClarke,Trait,0
SID001018,Hardworking,LylaGarrity,Trait,0
SID001018,Hardworking,MattSaracen,Trait,1
SID001018,Hardworking,SmashWilliams,Trait,0
SID001018,Hardworking,TamiTaylor,Trait,0
SID001018,Hardworking,TimRiggins,Trait,0
SID001018,Hardworking,TyraCollette,Trait,0
SID001018,Home,BuddyGarrity,Place,0
SID001018,Home,CoachTaylor,Place,0
SID001018,Home,JasonStreet,Place,2
SID001018,Home,JulieTaylor,Place,3
SID001018,Home,LandryClarke,Place,0
SID001018,Home,LylaGarrity,Place,0
SID001018,Home,MattSaracen,Place,1
SID001018,Home,SmashWilliams,Place,0
SID001018,Home,TamiTaylor,Place,0
SID001018,Home,TimRiggins,Place,0
SID001018,Home,TyraCollette,Place,0
SID001018,Hospital,BuddyGarrity,Place,0
SID001018,Hospital,CoachTaylor,Place,4
SID001018,Hospital,JasonStreet,Place,1
SID001018,Hospital,JulieTaylor,Place,0
SID001018,Hospital,LandryClarke,Place,0
SID001018,Hospital,LylaGarrity,Place,2
SID001018,Hospital,MattSaracen,Place,0
SID001018,Hospital,SmashWilliams,Place,0
SID001018,Hospital,TamiTaylor,Place,0
SID001018,Hospital,TimRiggins,Place,3
SID001018,Hospital,TyraCollette,Place,0
SID001018,Influential,BuddyGarrity,Trait,4
SID001018,Influential,CoachTaylor,Trait,1
SID001018,Influential,JasonStreet,Trait,2
SID001018,Influential,JulieTaylor,Trait,0
SID001018,Influential,LandryClarke,Trait,0
SID001018,Influential,LylaGarrity,Trait,0
SID001018,Influential,MattSaracen,Trait,0
SID001018,Influential,SmashWilliams,Trait,3
SID001018,Influential,TamiTaylor,Trait,5
SID001018,Influential,TimRiggins,Trait,0
SID001018,Influential,TyraCollette,Trait,0
SID001018,JasonStreet,BuddyGarrity,Character,0
SID001018,JasonStreet,CoachTaylor,Character,3
SID001018,JasonStreet,JasonStreet,Character,0
SID001018,JasonStreet,JulieTaylor,Character,0
SID001018,JasonStreet,LandryClarke,Character,0
SID001018,JasonStreet,LylaGarrity,Character,1
SID001018,JasonStreet,MattSaracen,Character,4
SID001018,JasonStreet,SmashWilliams,Character,0
SID001018,JasonStreet,TamiTaylor,Character,0
SID001018,JasonStreet,TimRiggins,Character,2
SID001018,JasonStreet,TyraCollette,Character,0
SID001018,JulieTaylor,BuddyGarrity,Character,0
SID001018,JulieTaylor,CoachTaylor,Character,2
SID001018,JulieTaylor,JasonStreet,Character,0
SID001018,JulieTaylor,JulieTaylor,Character,0
SID001018,JulieTaylor,LandryClarke,Character,4
SID001018,JulieTaylor,LylaGarrity,Character,0
SID001018,JulieTaylor,MattSaracen,Character,1
SID001018,JulieTaylor,SmashWilliams,Character,0
SID001018,JulieTaylor,TamiTaylor,Character,3
SID001018,JulieTaylor,TimRiggins,Character,0
SID001018,JulieTaylor,TyraCollette,Character,0
SID001018,LandryClarke,BuddyGarrity,Character,0
SID001018,LandryClarke,CoachTaylor,Character,0
SID001018,LandryClarke,JasonStreet,Character,0
SID001018,LandryClarke,JulieTaylor,Character,2
SID001018,LandryClarke,LandryClarke,Character,0
SID001018,LandryClarke,LylaGarrity,Character,0
SID001018,LandryClarke,MattSaracen,Character,1
SID001018,LandryClarke,SmashWilliams,Character,0
SID001018,LandryClarke,TamiTaylor,Character,0
SID001018,LandryClarke,TimRiggins,Character,0
SID001018,LandryClarke,TyraCollette,Character,0
SID001018,LylaGarrity,BuddyGarrity,Character,2
SID001018,LylaGarrity,CoachTaylor,Character,0
SID001018,LylaGarrity,JasonStreet,Character,1
SID001018,LylaGarrity,JulieTaylor,Character,0
SID001018,LylaGarrity,LandryClarke,Character,0
SID001018,LylaGarrity,LylaGarrity,Character,0
SID001018,LylaGarrity,MattSaracen,Character,0
SID001018,LylaGarrity,SmashWilliams,Character,0
SID001018,LylaGarrity,TamiTaylor,Character,0
SID001018,LylaGarrity,TimRiggins,Character,3
SID001018,LylaGarrity,TyraCollette,Character,4
SID001018,MattSaracen,BuddyGarrity,Character,0
SID001018,MattSaracen,CoachTaylor,Character,3
SID001018,MattSaracen,JasonStreet,Character,4
SID001018,MattSaracen,JulieTaylor,Character,2
SID001018,MattSaracen,LandryClarke,Character,1
SID001018,MattSaracen,LylaGarrity,Character,0
SID001018,MattSaracen,MattSaracen,Character,0
SID001018,MattSaracen,SmashWilliams,Character,0
SID001018,MattSaracen,TamiTaylor,Character,5
SID001018,MattSaracen,TimRiggins,Character,0
SID001018,MattSaracen,TyraCollette,Character,0
SID001018,Outgoing,BuddyGarrity,Trait,0
SID001018,Outgoing,CoachTaylor,Trait,0
SID001018,Outgoing,JasonStreet,Trait,5
SID001018,Outgoing,JulieTaylor,Trait,3
SID001018,Outgoing,LandryClarke,Trait,0
SID001018,Outgoing,LylaGarrity,Trait,1
SID001018,Outgoing,MattSaracen,Trait,0
SID001018,Outgoing,SmashWilliams,Trait,2
SID001018,Outgoing,TamiTaylor,Trait,4
SID001018,Outgoing,TimRiggins,Trait,0
SID001018,Outgoing,TyraCollette,Trait,6
SID001018,Romance,BuddyGarrity,Action,0
SID001018,Romance,CoachTaylor,Action,5
SID001018,Romance,JasonStreet,Action,2
SID001018,Romance,JulieTaylor,Action,6
SID001018,Romance,LandryClarke,Action,0
SID001018,Romance,LylaGarrity,Action,1
SID001018,Romance,MattSaracen,Action,7
SID001018,Romance,SmashWilliams,Action,0
SID001018,Romance,TamiTaylor,Action,4
SID001018,Romance,TimRiggins,Action,3
SID001018,Romance,TyraCollette,Action,0
SID001018,School,BuddyGarrity,Place,0
SID001018,School,CoachTaylor,Place,3
SID001018,School,JasonStreet,Place,0
SID001018,School,JulieTaylor,Place,1
SID001018,School,LandryClarke,Place,0
SID001018,School,LylaGarrity,Place,0
SID001018,School,MattSaracen,Place,0
SID001018,School,SmashWilliams,Place,0
SID001018,School,TamiTaylor,Place,2
SID001018,School,TimRiggins,Place,0
SID001018,School,TyraCollette,Place,0
SID001018,SmashWilliams,BuddyGarrity,Character,0
SID001018,SmashWilliams,CoachTaylor,Character,2
SID001018,SmashWilliams,JasonStreet,Character,4
SID001018,SmashWilliams,JulieTaylor,Character,0
SID001018,SmashWilliams,LandryClarke,Character,0
SID001018,SmashWilliams,LylaGarrity,Character,0
SID001018,SmashWilliams,MattSaracen,Character,0
SID001018,SmashWilliams,SmashWilliams,Character,0
SID001018,SmashWilliams,TamiTaylor,Character,0
SID001018,SmashWilliams,TimRiggins,Character,1
SID001018,SmashWilliams,TyraCollette,Character,3
SID001018,SupportAdviseComfort,BuddyGarrity,Action,0
SID001018,SupportAdviseComfort,CoachTaylor,Action,0
SID001018,SupportAdviseComfort,JasonStreet,Action,0
SID001018,SupportAdviseComfort,JulieTaylor,Action,0
SID001018,SupportAdviseComfort,LandryClarke,Action,0
SID001018,SupportAdviseComfort,LylaGarrity,Action,2
SID001018,SupportAdviseComfort,MattSaracen,Action,3
SID001018,SupportAdviseComfort,SmashWilliams,Action,0
SID001018,SupportAdviseComfort,TamiTaylor,Action,1
SID001018,SupportAdviseComfort,TimRiggins,Action,0
SID001018,SupportAdviseComfort,TyraCollette,Action,0
SID001018,TamiTaylor,BuddyGarrity,Character,0
SID001018,TamiTaylor,CoachTaylor,Character,1
SID001018,TamiTaylor,JasonStreet,Character,0
SID001018,TamiTaylor,JulieTaylor,Character,2
SID001018,TamiTaylor,LandryClarke,Character,0
SID001018,TamiTaylor,LylaGarrity,Character,0
SID001018,TamiTaylor,MattSaracen,Character,4
SID001018,TamiTaylor,SmashWilliams,Character,3
SID001018,TamiTaylor,TamiTaylor,Character,0
SID001018,TamiTaylor,TimRiggins,Character,0
SID001018,TamiTaylor,TyraCollette,Character,0
SID001018,TimRiggins,BuddyGarrity,Character,0
SID001018,TimRiggins,CoachTaylor,Character,3
SID001018,TimRiggins,JasonStreet,Character,2
SID001018,TimRiggins,JulieTaylor,Character,0
SID001018,TimRiggins,LandryClarke,Character,0
SID001018,TimRiggins,LylaGarrity,Character,1
SID001018,TimRiggins,MattSaracen,Character,6
SID001018,TimRiggins,SmashWilliams,Character,4
SID001018,TimRiggins,TamiTaylor,Character,0
SID001018,TimRiggins,TimRiggins,Character,0
SID001018,TimRiggins,TyraCollette,Character,5
SID001018,TyraCollette,BuddyGarrity,Character,0
SID001018,TyraCollette,CoachTaylor,Character,0
SID001018,TyraCollette,JasonStreet,Character,3
SID001018,TyraCollette,JulieTaylor,Character,0
SID001018,TyraCollette,LandryClarke,Character,0
SID001018,TyraCollette,LylaGarrity,Character,4
SID001018,TyraCollette,MattSaracen,Character,0
SID001018,TyraCollette,SmashWilliams,Character,1
SID001018,TyraCollette,TamiTaylor,Character,0
SID001018,TyraCollette,TimRiggins,Character,2
SID001018,TyraCollette,TyraCollette,Character,0
SID001018,FreeRecall,BuddyGarrity,Free,4
SID001018,FreeRecall,CoachTaylor,Free,5
SID001018,FreeRecall,JasonStreet,Free,2
SID001018,FreeRecall,JulieTaylor,Free,7
SID001018,FreeRecall,LandryClarke,Free,10
SID001018,FreeRecall,LylaGarrity,Free,3
SID001018,FreeRecall,MattSaracen,Free,9
SID001018,FreeRecall,SmashWilliams,Free,8
SID001018,FreeRecall,TamiTaylor,Free,6
SID001018,FreeRecall,TimRiggins,Free,1
SID001018,FreeRecall,TyraCollette,Free,11
SID000973,Attractive,BuddyGarrity,Trait,0
SID000973,Attractive,CoachTaylor,Trait,0
SID000973,Attractive,JasonStreet,Trait,2
SID000973,Attractive,JulieTaylor,Trait,0
SID000973,Attractive,LandryClarke,Trait,0
SID000973,Attractive,LylaGarrity,Trait,4
SID000973,Attractive,MattSaracen,Trait,1
SID000973,Attractive,SmashWilliams,Trait,3
SID000973,Attractive,TamiTaylor,Trait,5
SID000973,Attractive,TimRiggins,Trait,0
SID000973,Attractive,TyraCollette,Trait,0
SID000973,BuddyGarrity,BuddyGarrity,Character,0
SID000973,BuddyGarrity,CoachTaylor,Character,2
SID000973,BuddyGarrity,JasonStreet,Character,0
SID000973,BuddyGarrity,JulieTaylor,Character,0
SID000973,BuddyGarrity,LandryClarke,Character,0
SID000973,BuddyGarrity,LylaGarrity,Character,1
SID000973,BuddyGarrity,MattSaracen,Character,0
SID000973,BuddyGarrity,SmashWilliams,Character,0
SID000973,BuddyGarrity,TamiTaylor,Character,0
SID000973,BuddyGarrity,TimRiggins,Character,0
SID000973,BuddyGarrity,TyraCollette,Character,0
SID000973,CasuallyHangout,BuddyGarrity,Action,0
SID000973,CasuallyHangout,CoachTaylor,Action,0
SID000973,CasuallyHangout,JasonStreet,Action,2
SID000973,CasuallyHangout,JulieTaylor,Action,0
SID000973,CasuallyHangout,LandryClarke,Action,6
SID000973,CasuallyHangout,LylaGarrity,Action,3
SID000973,CasuallyHangout,MattSaracen,Action,5
SID000973,CasuallyHangout,SmashWilliams,Action,0
SID000973,CasuallyHangout,TamiTaylor,Action,0
SID000973,CasuallyHangout,TimRiggins,Action,1
SID000973,CasuallyHangout,TyraCollette,Action,4
SID000973,CoachTaylor,BuddyGarrity,Character,
SID000973,CoachTaylor,CoachTaylor,Character,
SID000973,CoachTaylor,JasonStreet,Character,
SID000973,CoachTaylor,JulieTaylor,Character,
SID000973,CoachTaylor,LandryClarke,Character,
SID000973,CoachTaylor,LylaGarrity,Character,
SID000973,CoachTaylor,MattSaracen,Character,
SID000973,CoachTaylor,SmashWilliams,Character,
SID000973,CoachTaylor,TamiTaylor,Character,
SID000973,CoachTaylor,TimRiggins,Character,
SID000973,CoachTaylor,TyraCollette,Character,
SID000973,Diner,BuddyGarrity,Place,0
SID000973,Diner,CoachTaylor,Place,0
SID000973,Diner,JasonStreet,Place,2
SID000973,Diner,JulieTaylor,Place,7
SID000973,Diner,LandryClarke,Place,6
SID000973,Diner,LylaGarrity,Place,4
SID000973,Diner,MattSaracen,Place,5
SID000973,Diner,SmashWilliams,Place,1
SID000973,Diner,TamiTaylor,Place,0
SID000973,Diner,TimRiggins,Place,0
SID000973,Diner,TyraCollette,Place,3
SID000973,Ethical,BuddyGarrity,Trait,0
SID000973,Ethical,CoachTaylor,Trait,1
SID000973,Ethical,JasonStreet,Trait,5
SID000973,Ethical,JulieTaylor,Trait,4
