Subject,Content,Character,Mention
s13,LandryClarke,CoachTaylor,0
s13,LandryClarke,JasonStreet,0
s13,LandryClarke,JulieTaylor,0
s13,LandryClarke,LandryClarke,0
s13,LandryClarke,LylaGarrity,0
s13,LandryClarke,MattSaracen,1
s13,LandryClarke,SmashWilliams,0
s13,LandryClarke,TamiTaylor,0
s13,LandryClarke,TimRiggins,0
s13,LandryClarke,TyraCollette,0
s13,LylaGarrity,BuddyGarrity,1
s13,LylaGarrity,CoachTaylor,0
s13,LylaGarrity,JasonStreet,1
s13,LylaGarrity,JulieTaylor,0
s13,LylaGarrity,LandryClarke,0
s13,LylaGarrity,LylaGarrity,0
s13,LylaGarrity,MattSaracen,0
s13,LylaGarrity,SmashWilliams,0
s13,LylaGarrity,TamiTaylor,0
s13,LylaGarrity,TimRiggins,1
s13,LylaGarrity,TyraCollette,0
s13,MattSaracen,BuddyGarrity,0
s13,MattSaracen,CoachTaylor,1
s13,MattSaracen,JasonStreet,1
s13,MattSaracen,JulieTaylor,1
s13,MattSaracen,LandryClarke,0
s13,MattSaracen,LylaGarrity,0
s13,MattSaracen,MattSaracen,0
s13,MattSaracen,SmashWilliams,0
s13,MattSaracen,TamiTaylor,0
s13,MattSaracen,TimRiggins,0
s13,MattSaracen,TyraCollette,0
s13,SmashWilliams,BuddyGarrity,0
s13,SmashWilliams,CoachTaylor,0
s13,SmashWilliams,JasonStreet,0
s13,SmashWilliams,JulieTaylor,0
s13,SmashWilliams,LandryClarke,0
s13,SmashWilliams,LylaGarrity,0
s13,SmashWilliams,MattSaracen,0
s13,SmashWilliams,SmashWilliams,0
s13,SmashWilliams,TamiTaylor,0
s13,SmashWilliams,TimRiggins,1
s13,SmashWilliams,TyraCollette,1
s13,TamiTaylor,BuddyGarrity,0
s13,TamiTaylor,CoachTaylor,1
s13,TamiTaylor,JasonStreet,0
s13,TamiTaylor,JulieTaylor,1
s13,TamiTaylor,LandryClarke,0
s13,TamiTaylor,LylaGarrity,0
s13,TamiTaylor,MattSaracen,0
s13,TamiTaylor,SmashWilliams,0
s13,TamiTaylor,TamiTaylor,0
s13,TamiTaylor,TimRiggins,0
s13,TamiTaylor,TyraCollette,0
s13,TimRiggins,BuddyGarrity,0
s13,TimRiggins,CoachTaylor,1
s13,TimRiggins,JasonStreet,1
s13,TimRiggins,JulieTaylor,0
s13,TimRiggins,LandryClarke,0
s13,TimRiggins,LylaGarrity,1
s13,TimRiggins,MattSaracen,0
s13,TimRiggins,SmashWilliams,0
s13,TimRiggins,TamiTaylor,0
s13,TimRiggins,TimRiggins,0
s13,TimRiggins,TyraCollette,1
s13,TyraCollette,BuddyGarrity,0
s13,TyraCollette,CoachTaylor,0
s13,TyraCollette,JasonStreet,1
s13,TyraCollette,JulieTaylor,0
s13,TyraCollette,LandryClarke,0
s13,TyraCollette,LylaGarrity,0
s13,TyraCollette,MattSaracen,0
s13,TyraCollette,SmashWilliams,1
s13,TyraCollette,TamiTaylor,0
s13,TyraCollette,TimRiggins,1
s13,TyraCollette,TyraCollette,0
s14,BuddyGarrity,BuddyGarrity,0
s14,BuddyGarrity,CoachTaylor,1
s14,BuddyGarrity,JasonStreet,1
s14,BuddyGarrity,JulieTaylor,0
s14,BuddyGarrity,LandryClarke,0
s14,BuddyGarrity,LylaGarrity,1
s14,BuddyGarrity,MattSaracen,1
s14,BuddyGarrity,SmashWilliams,0
s14,BuddyGarrity,TamiTaylor,0
s14,BuddyGarrity,TimRiggins,0
s14,BuddyGarrity,TyraCollette,0
s14,CoachTaylor,BuddyGarrity,0
s14,CoachTaylor,CoachTaylor,0
s14,CoachTaylor,JasonStreet,0
s14,CoachTaylor,JulieTaylor,0
s14,CoachTaylor,LandryClarke,0
s14,CoachTaylor,LylaGarrity,0
s14,CoachTaylor,MattSaracen,1
s14,CoachTaylor,SmashWilliams,0
s14,CoachTaylor,TamiTaylor,0
s14,CoachTaylor,TimRiggins,0
s14,CoachTaylor,TyraCollette,0
s14,JasonStreet,BuddyGarrity,0
s14,JasonStreet,CoachTaylor,0
s14,JasonStreet,JasonStreet,0
s14,JasonStreet,JulieTaylor,0
s14,JasonStreet,LandryClarke,0
s14,JasonStreet,LylaGarrity,0
s14,JasonStreet,MattSaracen,0
s14,JasonStreet,SmashWilliams,0
s14,JasonStreet,TamiTaylor,0
s14,JasonStreet,TimRiggins,0
s14,JasonStreet,TyraCollette,0
s14,JulieTaylor,BuddyGarrity,0
s14,JulieTaylor,CoachTaylor,1
s14,JulieTaylor,JasonStreet,0
s14,JulieTaylor,JulieTaylor,0
s14,JulieTaylor,LandryClarke,0
s14,JulieTaylor,LylaGarrity,0
s14,JulieTaylor,MattSaracen,1
s14,JulieTaylor,SmashWilliams,0
s14,JulieTaylor,TamiTaylor,1
s14,JulieTaylor,TimRiggins,0
s14,JulieTaylor,TyraCollette,0
s14,LandryClarke,BuddyGarrity,0
s14,LandryClarke,CoachTaylor,0
s14,LandryClarke,JasonStreet,0
s14,LandryClarke,JulieTaylor,0
s14,LandryClarke,LandryClarke,0
s14,LandryClarke,LylaGarrity,0
s14,LandryClarke,MattSaracen,1
s14,LandryClarke,SmashWilliams,0
s14,LandryClarke,TamiTaylor,0
s14,LandryClarke,TimRiggins,0
s14,LandryClarke,TyraCollette,0
s14,LylaGarrity,BuddyGarrity,0
s14,LylaGarrity,CoachTaylor,0
s14,LylaGarrity,JasonStreet,1
s14,LylaGarrity,JulieTaylor,0
s14,LylaGarrity,LandryClarke,0
s14,LylaGarrity,LylaGarrity,0
s14,LylaGarrity,MattSaracen,0
s14,LylaGarrity,SmashWilliams,0
s14,LylaGarrity,TamiTaylor,0
s14,LylaGarrity,TimRiggins,1
s14,LylaGarrity,TyraCollette,0
s14,MattSaracen,BuddyGarrity,0
s14,MattSaracen,CoachTaylor,0
s14,MattSaracen,JasonStreet,0
s14,MattSaracen,JulieTaylor,0
s14,MattSaracen,LandryClarke,0
s14,MattSaracen,LylaGarrity,0
s14,MattSaracen,MattSaracen,0
s14,MattSaracen,SmashWilliams,0
s14,MattSaracen,TamiTaylor,0
s14,MattSaracen,TimRiggins,0
s14,MattSaracen,TyraCollette,0
s14,SmashWilliams,BuddyGarrity,0
s14,SmashWilliams,CoachTaylor,1
s14,SmashWilliams,JasonStreet,1
s14,SmashWilliams,JulieTaylor,0
s14,SmashWilliams,LandryClarke,0
s14,SmashWilliams,LylaGarrity,0
s14,SmashWilliams,MattSaracen,0
s14,SmashWilliams,SmashWilliams,0
s14,SmashWilliams,TamiTaylor,0
s14,SmashWilliams,TimRiggins,1
s14,SmashWilliams,TyraCollette,1
s14,TamiTaylor,BuddyGarrity,0
s14,TamiTaylor,CoachTaylor,0
s14,TamiTaylor,JasonStreet,0
s14,TamiTaylor,JulieTaylor,0
s14,TamiTaylor,LandryClarke,0
s14,TamiTaylor,LylaGarrity,0
s14,TamiTaylor,MattSaracen,0
s14,TamiTaylor,SmashWilliams,0
s14,TamiTaylor,TamiTaylor,0
s14,TamiTaylor,TimRiggins,0
s14,TamiTaylor,TyraCollette,0
s14,TimRiggins,BuddyGarrity,0
s14,TimRiggins,CoachTaylor,0
s14,TimRiggins,JasonStreet,1
s14,TimRiggins,JulieTaylor,0
s14,TimRiggins,LandryClarke,0
s14,TimRiggins,LylaGarrity,1
s14,TimRiggins,MattSaracen,0
s14,TimRiggins,SmashWilliams,1
s14,TimRiggins,TamiTaylor,0
s14,TimRiggins,TimRiggins,0
s14,TimRiggins,TyraCollette,1
s14,TyraCollette,BuddyGarrity,0
s14,TyraCollette,CoachTaylor,0
s14,TyraCollette,JasonStreet,1
s14,TyraCollette,JulieTaylor,0
s14,TyraCollette,LandryClarke,0
s14,TyraCollette,LylaGarrity,1
s14,TyraCollette,MattSaracen,0
s14,TyraCollette,SmashWilliams,0
s14,TyraCollette,TamiTaylor,0
s14,TyraCollette,TimRiggins,1
s14,TyraCollette,TyraCollette,0
s15,BuddyGarrity,BuddyGarrity,0
s15,BuddyGarrity,CoachTaylor,1
s15,BuddyGarrity,JasonStreet,1
s15,BuddyGarrity,JulieTaylor,0
s15,BuddyGarrity,LandryClarke,0
s15,BuddyGarrity,LylaGarrity,1
s15,BuddyGarrity,MattSaracen,1
s15,BuddyGarrity,SmashWilliams,0
s15,BuddyGarrity,TamiTaylor,0
s15,BuddyGarrity,TimRiggins,0
s15,BuddyGarrity,TyraCollette,0
s15,CoachTaylor,BuddyGarrity,0
s15,CoachTaylor,CoachTaylor,0
s15,CoachTaylor,JasonStreet,1
s15,CoachTaylor,JulieTaylor,1
s15,CoachTaylor,LandryClarke,0
s15,CoachTaylor,LylaGarrity,0
s15,CoachTaylor,MattSaracen,1
s15,CoachTaylor,SmashWilliams,0
s15,CoachTaylor,TamiTaylor,1
s15,CoachTaylor,TimRiggins,0
s15,CoachTaylor,TyraCollette,0
s15,JasonStreet,BuddyGarrity,0
s15,JasonStreet,CoachTaylor,1
s15,JasonStreet,JasonStreet,0
s15,JasonStreet,JulieTaylor,0
s15,JasonStreet,LandryClarke,0
s15,JasonStreet,LylaGarrity,1
s15,JasonStreet,MattSaracen,1
s15,JasonStreet,SmashWilliams,0
s15,JasonStreet,TamiTaylor,0
s15,JasonStreet,TimRiggins,0
s15,JasonStreet,TyraCollette,0
s15,JulieTaylor,BuddyGarrity,0
s15,JulieTaylor,CoachTaylor,1
s15,JulieTaylor,JasonStreet,0
s15,JulieTaylor,JulieTaylor,0
s15,JulieTaylor,LandryClarke,0
s15,JulieTaylor,LylaGarrity,0
s15,JulieTaylor,MattSaracen,1
s15,JulieTaylor,SmashWilliams,0
s15,JulieTaylor,TamiTaylor,1
s15,JulieTaylor,TimRiggins,0
s15,JulieTaylor,TyraCollette,0
s15,LandryClarke,BuddyGarrity,0
s15,LandryClarke,CoachTaylor,1
s15,LandryClarke,JasonStreet,0
s15,LandryClarke,JulieTaylor,1
s15,LandryClarke,LandryClarke,0
s15,LandryClarke,LylaGarrity,0
s15,LandryClarke,MattSaracen,1
s15,LandryClarke,SmashWilliams,0
s15,LandryClarke,TamiTaylor,0
s15,LandryClarke,TimRiggins,0
s15,LandryClarke,TyraCollette,0
s15,LylaGarrity,BuddyGarrity,1
s15,LylaGarrity,CoachTaylor,0
s15,LylaGarrity,JasonStreet,1
s15,LylaGarrity,JulieTaylor,0
s15,LylaGarrity,LandryClarke,0
s15,LylaGarrity,LylaGarrity,0
s15,LylaGarrity,MattSaracen,1
s15,LylaGarrity,SmashWilliams,0
s15,LylaGarrity,TamiTaylor,0
s15,LylaGarrity,TimRiggins,1
s15,LylaGarrity,TyraCollette,1
s15,MattSaracen,BuddyGarrity,0
s15,MattSaracen,CoachTaylor,1
s15,MattSaracen,JasonStreet,1
s15,MattSaracen,JulieTaylor,1
s15,MattSaracen,LandryClarke,0
s15,MattSaracen,LylaGarrity,0
s15,MattSaracen,MattSaracen,0
s15,MattSaracen,SmashWilliams,0
s15,MattSaracen,TamiTaylor,0
s15,MattSaracen,TimRiggins,0
s15,MattSaracen,TyraCollette,0
s15,SmashWilliams,BuddyGarrity,0
s15,SmashWilliams,CoachTaylor,1
s15,SmashWilliams,JasonStreet,1
s15,SmashWilliams,JulieTaylor,0
s15,SmashWilliams,LandryClarke,0
s15,SmashWilliams,LylaGarrity,0
s15,SmashWilliams,MattSaracen,0
s15,SmashWilliams,SmashWilliams,0
s15,SmashWilliams,TamiTaylor,0
s15,SmashWilliams,TimRiggins,1
s15,SmashWilliams,TyraCollette,1
s15,TamiTaylor,BuddyGarrity,0
s15,TamiTaylor,CoachTaylor,1
s15,TamiTaylor,JasonStreet,0
s15,TamiTaylor,JulieTaylor,0
s15,TamiTaylor,LandryClarke,0
s15,TamiTaylor,LylaGarrity,0
s15,TamiTaylor,MattSaracen,0
s15,TamiTaylor,SmashWilliams,0
s15,TamiTaylor,TamiTaylor,0
s15,TamiTaylor,TimRiggins,0
s15,TamiTaylor,TyraCollette,0
s15,TimRiggins,BuddyGarrity,0
s15,TimRiggins,CoachTaylor,1
s15,TimRiggins,JasonStreet,1
s15,TimRiggins,JulieTaylor,0
s15,TimRiggins,LandryClarke,0
s15,TimRiggins,LylaGarrity,1
s15,TimRiggins,MattSaracen,0
s15,TimRiggins,SmashWilliams,0
s15,TimRiggins,TamiTaylor,0
s15,TimRiggins,TimRiggins,0
s15,TimRiggins,TyraCollette,1
s15,TyraCollette,BuddyGarrity,0
s15,TyraCollette,CoachTaylor,0
s15,TyraCollette,JasonStreet,1
s15,TyraCollette,JulieTaylor,0
s15,TyraCollette,LandryClarke,0
s15,TyraCollette,LylaGarrity,1
s15,TyraCollette,MattSaracen,0
s15,TyraCollette,SmashWilliams,1
s15,TyraCollette,TamiTaylor,0
s15,TyraCollette,TimRiggins,1
s15,TyraCollette,TyraCollette,0
s16,BuddyGarrity,BuddyGarrity,0
s16,BuddyGarrity,CoachTaylor,1
s16,BuddyGarrity,JasonStreet,1
s16,BuddyGarrity,JulieTaylor,0
s16,BuddyGarrity,LandryClarke,0
s16,BuddyGarrity,LylaGarrity,1
s16,BuddyGarrity,MattSaracen,1
s16,BuddyGarrity,SmashWilliams,0
s16,BuddyGarrity,TamiTaylor,0
s16,BuddyGarrity,TimRiggins,0
s16,BuddyGarrity,TyraCollette,0
s16,CoachTaylor,BuddyGarrity,0
s16,CoachTaylor,CoachTaylor,0
s16,CoachTaylor,JasonStreet,1
s16,CoachTaylor,JulieTaylor,1
s16,CoachTaylor,LandryClarke,0
s16,CoachTaylor,LylaGarrity,0
s16,CoachTaylor,MattSaracen,1
s16,CoachTaylor,SmashWilliams,0
s16,CoachTaylor,TamiTaylor,1
s16,CoachTaylor,TimRiggins,0
s16,CoachTaylor,TyraCollette,0
s16,JasonStreet,BuddyGarrity,0
s16,JasonStreet,CoachTaylor,0
s16,JasonStreet,JasonStreet,0
s16,JasonStreet,JulieTaylor,0
s16,JasonStreet,LandryClarke,0
s16,JasonStreet,LylaGarrity,1
s16,JasonStreet,MattSaracen,1
s16,JasonStreet,SmashWilliams,0
s16,JasonStreet,TamiTaylor,0
s16,JasonStreet,TimRiggins,0
s16,JasonStreet,TyraCollette,0
s16,JulieTaylor,BuddyGarrity,0
s16,JulieTaylor,CoachTaylor,1
s16,JulieTaylor,JasonStreet,0
s16,JulieTaylor,JulieTaylor,0
s16,JulieTaylor,LandryClarke,0
s16,JulieTaylor,LylaGarrity,0
s16,JulieTaylor,MattSaracen,1
s16,JulieTaylor,SmashWilliams,0
s16,JulieTaylor,TamiTaylor,1
s16,JulieTaylor,TimRiggins,0
s16,JulieTaylor,TyraCollette,0
s16,LandryClarke,BuddyGarrity,0
s16,LandryClarke,CoachTaylor,0
s16,LandryClarke,JasonStreet,1
s16,LandryClarke,JulieTaylor,0
s16,LandryClarke,LandryClarke,0
s16,LandryClarke,LylaGarrity,0
s16,LandryClarke,MattSaracen,1
s16,LandryClarke,SmashWilliams,0
s16,LandryClarke,TamiTaylor,0
s16,LandryClarke,TimRiggins,0
s16,LandryClarke,TyraCollette,0
s16,LylaGarrity,BuddyGarrity,0
s16,LylaGarrity,CoachTaylor,0
s16,LylaGarrity,JasonStreet,1
s16,LylaGarrity,JulieTaylor,0
s16,LylaGarrity,LandryClarke,0
s16,LylaGarrity,LylaGarrity,0
s16,LylaGarrity,MattSaracen,0
s16,LylaGarrity,SmashWilliams,0
s16,LylaGarrity,TamiTaylor,0
s16,LylaGarrity,TimRiggins,1
s16,LylaGarrity,TyraCollette,0
s16,MattSaracen,BuddyGarrity,0
s16,MattSaracen,CoachTaylor,1
s16,MattSaracen,JasonStreet,1
s16,MattSaracen,JulieTaylor,1
s16,MattSaracen,LandryClarke,1
s16,MattSaracen,LylaGarrity,0
s16,MattSaracen,MattSaracen,0
s16,MattSaracen,SmashWilliams,0
s16,MattSaracen,TamiTaylor,0
s16,MattSaracen,TimRiggins,0
s16,MattSaracen,TyraCollette,0
s16,SmashWilliams,BuddyGarrity,0
s16,SmashWilliams,CoachTaylor,0
s16,SmashWilliams,JasonStreet,1
s16,SmashWilliams,JulieTaylor,0
s16,SmashWilliams,LandryClarke,0
s16,SmashWilliams,LylaGarrity,0
s16,SmashWilliams,MattSaracen,0
s16,SmashWilliams,SmashWilliams,0
s16,SmashWilliams,TamiTaylor,0
s16,SmashWilliams,TimRiggins,1
s16,SmashWilliams,TyraCollette,1
s16,TamiTaylor,BuddyGarrity,0
s16,TamiTaylor,CoachTaylor,1
s16,TamiTaylor,JasonStreet,0
s16,TamiTaylor,JulieTaylor,1
s16,TamiTaylor,LandryClarke,0
s16,TamiTaylor,LylaGarrity,0
s16,TamiTaylor,MattSaracen,0
s16,TamiTaylor,SmashWilliams,0
s16,TamiTaylor,TamiTaylor,0
s16,TamiTaylor,TimRiggins,0
s16,TamiTaylor,TyraCollette,0
s16,TimRiggins,BuddyGarrity,0
s16,TimRiggins,CoachTaylor,1
s16,TimRiggins,JasonStreet,1
s16,TimRiggins,JulieTaylor,0
s16,TimRiggins,LandryClarke,0
s16,TimRiggins,LylaGarrity,1
s16,TimRiggins,MattSaracen,0
s16,TimRiggins,SmashWilliams,1
s16,TimRiggins,TamiTaylor,0
s16,TimRiggins,TimRiggins,0
s16,TimRiggins,TyraCollette,1
s16,TyraCollette,BuddyGarrity,0
s16,TyraCollette,CoachTaylor,0
s16,TyraCollette,JasonStreet,1
s16,TyraCollette,JulieTaylor,0
s16,TyraCollette,LandryClarke,0
s16,TyraCollette,LylaGarrity,1
s16,TyraCollette,MattSaracen,0
s16,TyraCollette,SmashWilliams,1
s16,TyraCollette,TamiTaylor,0
s16,TyraCollette,TimRiggins,1
s16,TyraCollette,TyraCollette,0
s17,BuddyGarrity,BuddyGarrity,0
s17,BuddyGarrity,CoachTaylor,1
s17,BuddyGarrity,JasonStreet,1
s17,BuddyGarrity,JulieTaylor,0
s17,BuddyGarrity,LandryClarke,0
s17,BuddyGarrity,LylaGarrity,1
s17,BuddyGarrity,MattSaracen,1
s17,BuddyGarrity,SmashWilliams,0
s17,BuddyGarrity,TamiTaylor,0
s17,BuddyGarrity,TimRiggins,0
s17,BuddyGarrity,TyraCollette,0
s17,CoachTaylor,BuddyGarrity,0
s17,CoachTaylor,CoachTaylor,0
s17,CoachTaylor,JasonStreet,1
s17,CoachTaylor,JulieTaylor,1
s17,CoachTaylor,LandryClarke,0
s17,CoachTaylor,LylaGarrity,0
s17,CoachTaylor,MattSaracen,1
s17,CoachTaylor,SmashWilliams,0
s17,CoachTaylor,TamiTaylor,0
s17,CoachTaylor,TimRiggins,0
s17,CoachTaylor,TyraCollette,0
s17,JasonStreet,BuddyGarrity,0
s17,JasonStreet,CoachTaylor,0
s17,JasonStreet,JasonStreet,0
s17,JasonStreet,JulieTaylor,0
s17,JasonStreet,LandryClarke,0
s17,JasonStreet,LylaGarrity,1
s17,JasonStreet,MattSaracen,0
s17,JasonStreet,SmashWilliams,0
s17,JasonStreet,TamiTaylor,0
s17,JasonStreet,TimRiggins,0
s17,JasonStreet,TyraCollette,0
s17,JulieTaylor,BuddyGarrity,0
s17,JulieTaylor,CoachTaylor,1
s17,JulieTaylor,JasonStreet,0
s17,JulieTaylor,JulieTaylor,0
s17,JulieTaylor,LandryClarke,0
s17,JulieTaylor,LylaGarrity,0
s17,JulieTaylor,MattSaracen,1
s17,JulieTaylor,SmashWilliams,0
s17,JulieTaylor,TamiTaylor,1
s17,JulieTaylor,TimRiggins,0
s17,JulieTaylor,TyraCollette,0
s17,LandryClarke,BuddyGarrity,0
s17,LandryClarke,CoachTaylor,0
s17,LandryClarke,JasonStreet,0
s17,LandryClarke,JulieTaylor,0
s17,LandryClarke,LandryClarke,0
s17,LandryClarke,LylaGarrity,0
s17,LandryClarke,MattSaracen,1
s17,LandryClarke,SmashWilliams,0
s17,LandryClarke,TamiTaylor,0
s17,LandryClarke,TimRiggins,0
s17,LandryClarke,TyraCollette,0
s17,LylaGarrity,BuddyGarrity,0
s17,LylaGarrity,CoachTaylor,0
s17,LylaGarrity,JasonStreet,1
s17,LylaGarrity,JulieTaylor,0
s17,LylaGarrity,LandryClarke,0
s17,LylaGarrity,LylaGarrity,0
s17,LylaGarrity,MattSaracen,0
s17,LylaGarrity,SmashWilliams,0
s17,LylaGarrity,TamiTaylor,0
s17,LylaGarrity,TimRiggins,1
s17,LylaGarrity,TyraCollette,0
s17,MattSaracen,BuddyGarrity,0
s17,MattSaracen,CoachTaylor,1
s17,MattSaracen,JasonStreet,1
s17,MattSaracen,JulieTaylor,1
s17,MattSaracen,LandryClarke,0
s17,MattSaracen,LylaGarrity,0
s17,MattSaracen,MattSaracen,0
s17,MattSaracen,SmashWilliams,0
s17,MattSaracen,TamiTaylor,0
s17,MattSaracen,TimRiggins,0
s17,MattSaracen,TyraCollette,0
s17,SmashWilliams,BuddyGarrity,0
s17,SmashWilliams,CoachTaylor,1
s17,SmashWilliams,JasonStreet,1
s17,SmashWilliams,JulieTaylor,0
s17,SmashWilliams,LandryClarke,0
s17,SmashWilliams,LylaGarrity,0
s17,SmashWilliams,MattSaracen,0
s17,SmashWilliams,SmashWilliams,0
s17,SmashWilliams,TamiTaylor,0
s17,SmashWilliams,TimRiggins,1
s17,SmashWilliams,TyraCollette,1
s17,TamiTaylor,BuddyGarrity,0
s17,TamiTaylor,CoachTaylor,1
s17,TamiTaylor,JasonStreet,1
s17,TamiTaylor,JulieTaylor,1
s17,TamiTaylor,LandryClarke,0
s17,TamiTaylor,LylaGarrity,0
s17,TamiTaylor,MattSaracen,0
s17,TamiTaylor,SmashWilliams,0
s17,TamiTaylor,TamiTaylor,0
s17,TamiTaylor,TimRiggins,0
s17,TamiTaylor,TyraCollette,0
s17,TimRiggins,BuddyGarrity,0
s17,TimRiggins,CoachTaylor,0
s17,TimRiggins,JasonStreet,1
s17,TimRiggins,JulieTaylor,0
s17,TimRiggins,LandryClarke,0
s17,TimRiggins,LylaGarrity,1
s17,TimRiggins,MattSaracen,0
s17,TimRiggins,SmashWilliams,0
s17,TimRiggins,TamiTaylor,0
s17,TimRiggins,TimRiggins,0
s17,TimRiggins,TyraCollette,0
s17,TyraCollette,BuddyGarrity,0
s17,TyraCollette,CoachTaylor,0
s17,TyraCollette,JasonStreet,1
s17,TyraCollette,JulieTaylor,0
s17,TyraCollette,LandryClarke,0
s17,TyraCollette,LylaGarrity,1
s17,TyraCollette,MattSaracen,0
s17,TyraCollette,SmashWilliams,1
s17,TyraCollette,TamiTaylor,0
s17,TyraCollette,TimRiggins,1
s17,TyraCollette,TyraCollette,0
s18,BuddyGarrity,BuddyGarrity,0
s18,BuddyGarrity,CoachTaylor,1
s18,BuddyGarrity,JasonStreet,1
s18,BuddyGarrity,JulieTaylor,0
s18,BuddyGarrity,LandryClarke,0
s18,BuddyGarrity,LylaGarrity,1
s18,BuddyGarrity,MattSaracen,0
s18,BuddyGarrity,SmashWilliams,0
s18,BuddyGarrity,TamiTaylor,0
s18,BuddyGarrity,TimRiggins,0
s18,BuddyGarrity,TyraCollette,0
s18,CoachTaylor,BuddyGarrity,0
s18,CoachTaylor,CoachTaylor,0
s18,CoachTaylor,JasonStreet,0
s18,CoachTaylor,JulieTaylor,0
s18,CoachTaylor,LandryClarke,0
s18,CoachTaylor,LylaGarrity,0
s18,CoachTaylor,MattSaracen,0
s18,CoachTaylor,SmashWilliams,0
s18,CoachTaylor,TamiTaylor,1
s18,CoachTaylor,TimRiggins,0
s18,CoachTaylor,TyraCollette,0
s18,JasonStreet,BuddyGarrity,0
s18,JasonStreet,CoachTaylor,0
s18,JasonStreet,JasonStreet,0
s18,JasonStreet,JulieTaylor,0
s18,JasonStreet,LandryClarke,0
s18,JasonStreet,LylaGarrity,0
s18,JasonStreet,MattSaracen,1
s18,JasonStreet,SmashWilliams,0
s18,JasonStreet,TamiTaylor,0
s18,JasonStreet,TimRiggins,1
s18,JasonStreet,TyraCollette,0
s18,JulieTaylor,BuddyGarrity,0
s18,JulieTaylor,CoachTaylor,1
s18,JulieTaylor,JasonStreet,0
s18,JulieTaylor,JulieTaylor,0
s18,JulieTaylor,LandryClarke,0
s18,JulieTaylor,LylaGarrity,0
s18,JulieTaylor,MattSaracen,1
s18,JulieTaylor,SmashWilliams,0
s18,JulieTaylor,TamiTaylor,1
s18,JulieTaylor,TimRiggins,0
s18,JulieTaylor,TyraCollette,0
s18,LandryClarke,BuddyGarrity,0
s18,LandryClarke,CoachTaylor,0
s18,LandryClarke,JasonStreet,0
s18,LandryClarke,JulieTaylor,0
s18,LandryClarke,LandryClarke,0
s18,LandryClarke,LylaGarrity,0
s18,LandryClarke,MattSaracen,1
s18,LandryClarke,SmashWilliams,0
s18,LandryClarke,TamiTaylor,0
s18,LandryClarke,TimRiggins,0
s18,LandryClarke,TyraCollette,0
s18,LylaGarrity,BuddyGarrity,0
s18,LylaGarrity,CoachTaylor,0
s18,LylaGarrity,JasonStreet,1
s18,LylaGarrity,JulieTaylor,0
s18,LylaGarrity,LandryClarke,0
s18,LylaGarrity,LylaGarrity,0
s18,LylaGarrity,MattSaracen,0
s18,LylaGarrity,SmashWilliams,0
s18,LylaGarrity,TamiTaylor,0
s18,LylaGarrity,TimRiggins,1
s18,LylaGarrity,TyraCollette,0
s18,MattSaracen,BuddyGarrity,0
s18,MattSaracen,CoachTaylor,1
s18,MattSaracen,JasonStreet,0
s18,MattSaracen,JulieTaylor,0
s18,MattSaracen,LandryClarke,0
s18,MattSaracen,LylaGarrity,0
s18,MattSaracen,MattSaracen,0
s18,MattSaracen,SmashWilliams,0
s18,MattSaracen,TamiTaylor,0
s18,MattSaracen,TimRiggins,0
s18,MattSaracen,TyraCollette,0
s18,SmashWilliams,BuddyGarrity,0
s18,SmashWilliams,CoachTaylor,0
s18,SmashWilliams,JasonStreet,1
s18,SmashWilliams,JulieTaylor,0
s18,SmashWilliams,LandryClarke,0
s18,SmashWilliams,LylaGarrity,0
s18,SmashWilliams,MattSaracen,1
s18,SmashWilliams,SmashWilliams,0
s18,SmashWilliams,TamiTaylor,0
s18,SmashWilliams,TimRiggins,1
s18,SmashWilliams,TyraCollette,0
s18,TamiTaylor,BuddyGarrity,0
s18,TamiTaylor,CoachTaylor,1
s18,TamiTaylor,JasonStreet,0
s18,TamiTaylor,JulieTaylor,1
s18,TamiTaylor,LandryClarke,0
s18,TamiTaylor,LylaGarrity,0
s18,TamiTaylor,MattSaracen,0
s18,TamiTaylor,SmashWilliams,0
s18,TamiTaylor,TamiTaylor,0
s18,TamiTaylor,TimRiggins,0
s18,TamiTaylor,TyraCollette,0
s18,TimRiggins,BuddyGarrity,0
s18,TimRiggins,CoachTaylor,0
s18,TimRiggins,JasonStreet,1
s18,TimRiggins,JulieTaylor,0
s18,TimRiggins,LandryClarke,0
s18,TimRiggins,LylaGarrity,1
s18,TimRiggins,MattSaracen,0
s18,TimRiggins,SmashWilliams,0
s18,TimRiggins,TamiTaylor,0
s18,TimRiggins,TimRiggins,0
s18,TimRiggins,TyraCollette,0
s18,TyraCollette,BuddyGarrity,0
s18,TyraCollette,CoachTaylor,0
s18,TyraCollette,JasonStreet,1
s18,TyraCollette,JulieTaylor,0
s18,TyraCollette,LandryClarke,0
s18,TyraCollette,LylaGarrity,0
s18,TyraCollette,MattSaracen,0
s18,TyraCollette,SmashWilliams,0
s18,TyraCollette,TamiTaylor,0
s18,TyraCollette,TimRiggins,1
s18,TyraCollette,TyraCollette,0
s19,BuddyGarrity,BuddyGarrity,0
s19,BuddyGarrity,CoachTaylor,1
s19,BuddyGarrity,JasonStreet,1
s19,BuddyGarrity,JulieTaylor,0
s19,BuddyGarrity,LandryClarke,0
s19,BuddyGarrity,LylaGarrity,1
s19,BuddyGarrity,MattSaracen,0
s19,BuddyGarrity,SmashWilliams,0
s19,BuddyGarrity,TamiTaylor,0
